   -63.67000    -66.92000
   -64.67000    -66.92000
   -65.33000    -67.33000
   -65.50000    -67.83000
   -64.83000    -68.08000
   -65.33000    -68.33000
   -64.83000    -68.75000
   -63.67000    -68.75000
   -62.67000    -69.08000
   -62.33000    -69.67000
   -62.00000    -70.17000
   -61.50000    -70.58000
   -61.67000    -70.92000
   -61.00000    -71.17000
   -60.83000    -71.58000
   -61.67000    -72.00000
   -60.83000    -72.33000
   -61.00000    -72.67000
   -59.83000    -73.00000
   -60.17000    -73.33000
   -61.50000    -73.42000
   -61.00000    -73.75000
   -60.67000    -74.33000
   -61.67000    -74.67000
   -61.67000    -75.08000
   -63.00000    -75.17000
   -63.00000    -75.67000
   -63.67000    -76.08000
   -65.50000    -76.50000
   -67.33000    -77.00000
   -65.00000    -77.17000
   -62.50000    -77.08000
   -60.00000    -77.08000
   -57.67000    -77.25000
   -56.00000    -77.58000
   -53.67000    -77.92000
   -51.67000    -78.25000
   -49.33000    -78.50000
   -47.67000    -78.75000
   -44.00000    -78.83000
   -41.00000    -78.83000
   -38.50000    -78.75000
   -36.33000    -78.33000
   -35.00000    -77.83000
   -33.33000    -77.50000
   -31.67000    -77.17000
   -30.00000    -76.83000
   -28.33000    -76.50000
   -27.00000    -76.08000
   -26.00000    -75.67000
   -24.00000    -75.33000
   -23.67000    -74.75000
   -22.33000    -74.42000
   -20.67000    -74.08000
   -19.33000    -73.75000
   -17.67000    -73.42000
   -16.33000    -73.08000
   -14.67000    -72.92000
   -13.50000    -72.83000
   -12.33000    -72.58000
   -11.33000    -72.25000
   -11.17000    -71.92000
   -12.00000    -71.67000
   -12.17000    -71.33000
   -11.50000    -71.25000
   -11.00000    -71.58000
   -10.50000    -71.25000
    -9.75000    -71.00000
    -9.00000    -71.17000
    -8.67000    -71.42000
    -8.50000    -71.83000
    -7.33000    -71.67000
    -7.67000    -71.42000
    -7.33000    -71.08000
    -7.67000    -70.83000
    -6.83000    -70.75000
    -5.83000    -70.75000
    -5.83000    -71.00000
    -6.00000    -71.33000
    -4.50000    -71.33000
    -3.00000    -71.25000
    -3.00000    -70.67000
    -3.33000    -70.42000
    -2.50000    -70.25000
    -1.67000    -70.42000
    -1.00000    -70.67000
    -1.50000    -71.00000
    -0.67000    -71.25000
     0.00000    -71.50000
     1.33000    -71.25000
     2.67000    -70.92000
     3.50000    -70.58000
     4.67000    -70.33000
     6.33000    -70.33000
     7.33000    -70.08000
     8.67000    -70.08000
    10.00000    -70.17000
    11.33000    -70.08000
    12.67000    -70.08000
         NaN          NaN
    12.67000    -70.08000
    14.33000    -70.17000
    15.67000    -70.17000
    17.00000    -70.17000
    18.33000    -70.17000
    20.00000    -70.33000
    21.50000    -70.42000
    23.00000    -70.58000
    24.67000    -70.42000
    25.33000    -70.17000
    27.00000    -70.17000
    28.33000    -69.92000
    30.00000    -69.83000
    31.33000    -69.58000
    32.00000    -69.50000
    33.50000    -69.50000
    33.33000    -69.00000
    33.50000    -68.67000
    34.33000    -68.58000
    35.00000    -68.92000
    36.00000    -69.33000
    37.00000    -69.50000
    38.33000    -69.58000
    38.67000    -70.08000
    39.33000    -69.67000
    39.83000    -69.50000
    39.83000    -69.17000
    40.00000    -68.83000
    41.33000    -68.50000
    42.00000    -68.17000
    43.33000    -67.83000
    44.50000    -67.75000
    46.00000    -67.75000
    47.00000    -67.58000
    48.17000    -67.67000
    48.50000    -67.42000
    49.33000    -67.42000
    49.83000    -67.83000
    50.50000    -67.58000
    50.17000    -67.00000
    50.50000    -66.50000
    51.50000    -66.25000
    52.17000    -65.92000
    53.67000    -65.83000
    55.17000    -65.92000
    56.00000    -66.25000
    57.17000    -66.42000
    57.17000    -66.67000
    56.33000    -66.75000
    57.00000    -66.92000
    58.00000    -67.00000
    59.00000    -67.17000
    59.33000    -67.50000
    60.67000    -67.33000
    61.67000    -67.58000
    62.67000    -67.67000
    63.67000    -67.50000
    65.00000    -67.58000
    66.33000    -67.75000
    67.67000    -67.83000
    68.67000    -67.83000
    69.50000    -67.67000
    69.50000    -68.17000
    70.00000    -68.58000
    70.50000    -69.00000
    69.50000    -69.17000
    69.83000    -69.58000
    69.83000    -70.08000
    70.67000    -70.50000
    71.67000    -70.42000
    71.00000    -70.08000
    72.33000    -69.75000
    73.50000    -69.58000
    74.50000    -69.67000
    75.50000    -69.83000
    76.17000    -69.50000
    77.17000    -69.17000
    78.00000    -69.08000
    78.33000    -68.50000
    79.00000    -68.25000
    80.50000    -68.00000
    81.67000    -67.83000
    82.50000    -67.33000
    83.67000    -67.17000
    85.00000    -67.00000
    86.33000    -66.83000
    87.67000    -66.67000
    88.50000    -66.75000
    89.67000    -66.75000
    91.00000    -66.67000
    92.00000    -66.50000
    93.00000    -66.58000
    94.00000    -66.58000
    95.00000    -66.50000
    96.00000    -66.67000
    97.00000    -66.50000
    97.67000    -66.67000
    98.50000    -66.50000
    99.33000    -66.58000
   100.00000    -66.42000
         NaN          NaN
   100.00000    -66.42000
   100.67000    -66.42000
   101.50000    -66.08000
   102.67000    -65.83000
   104.00000    -65.92000
   105.00000    -66.08000
   106.00000    -66.25000
   107.00000    -66.50000
   108.00000    -66.58000
   109.00000    -66.83000
   109.50000    -66.58000
   110.33000    -66.67000
   110.67000    -66.42000
   110.67000    -66.08000
   111.67000    -65.92000
   112.67000    -65.83000
   113.67000    -65.75000
   114.50000    -66.00000
   115.50000    -66.33000
   116.50000    -66.50000
   117.67000    -66.75000
   119.00000    -66.83000
   120.33000    -66.83000
   121.50000    -66.67000
   122.50000    -66.42000
   123.33000    -66.75000
   124.33000    -66.75000
   124.83000    -66.50000
   125.83000    -66.58000
   126.50000    -66.25000
   127.00000    -66.25000
   127.67000    -66.50000
   128.33000    -66.92000
   129.00000    -67.00000
   129.50000    -67.17000
   130.00000    -66.92000
   130.00000    -66.33000
   130.83000    -66.08000
   132.00000    -66.17000
   133.33000    -66.08000
   134.33000    -66.17000
   135.33000    -66.08000
   136.33000    -66.33000
   137.33000    -66.33000
   138.33000    -66.50000
   139.33000    -66.58000
   140.50000    -66.67000
   142.00000    -66.75000
   142.50000    -67.00000
   143.33000    -66.83000
   144.33000    -67.00000
   144.33000    -67.50000
   145.00000    -67.58000
   146.00000    -67.50000
   146.83000    -67.83000
   147.00000    -68.25000
   148.33000    -68.42000
   149.00000    -68.25000
   150.33000    -68.50000
   151.00000    -68.33000
   151.50000    -68.67000
   152.67000    -68.58000
   154.33000    -68.58000
   155.00000    -69.08000
   156.00000    -69.33000
   156.50000    -69.00000
   157.50000    -69.08000
   158.67000    -69.25000
   160.00000    -69.50000
   161.00000    -69.67000
   161.00000    -70.08000
   161.17000    -70.50000
   161.67000    -70.83000
   162.17000    -70.58000
   162.33000    -70.17000
   163.33000    -70.08000
   163.17000    -70.58000
   164.67000    -70.58000
   166.00000    -70.50000
   167.33000    -70.83000
   168.67000    -71.17000
   170.00000    -71.50000
   170.17000    -71.17000
   171.00000    -71.75000
   170.17000    -72.00000
   170.50000    -72.50000
   169.67000    -72.83000
   168.50000    -73.17000
   167.00000    -73.25000
   167.00000    -73.67000
   166.67000    -74.08000
   165.33000    -74.17000
   165.33000    -74.50000
   164.33000    -74.83000
   163.00000    -75.17000
   162.67000    -75.67000
   162.67000    -76.08000
   163.00000    -76.50000
   163.33000    -76.92000
   163.67000    -77.33000
         NaN          NaN
   163.67000    -77.33000
   163.67000    -77.75000
   164.67000    -78.00000
   166.00000    -78.42000
   164.00000    -78.50000
   161.50000    -78.75000
   160.00000    -79.17000
   160.00000    -79.67000
   160.00000    -80.00000
   160.33000    -80.50000
   160.33000    -81.00000
   161.00000    -81.50000
   162.33000    -81.92000
   164.00000    -82.42000
   166.00000    -82.83000
   168.50000    -83.25000
   171.50000    -83.50000
   176.00000    -83.50000
   180.00000    -83.83000
         NaN          NaN
   166.33000    -77.58000
   168.17000    -77.67000
   169.67000    -77.42000
   168.17000    -77.33000
   166.67000    -77.08000
   166.33000    -77.58000
         NaN          NaN
  -164.00000    -78.75000
  -163.00000    -79.08000
  -163.67000    -79.33000
  -163.67000    -79.83000
  -161.67000    -80.25000
  -160.00000    -79.92000
  -160.00000    -79.50000
  -160.67000    -79.08000
  -161.67000    -78.75000
  -164.00000    -78.75000
         NaN          NaN
  -150.17000    -76.58000
  -148.50000    -76.75000
  -147.17000    -76.42000
  -148.17000    -76.17000
  -150.17000    -76.58000
         NaN          NaN
   -76.17000    -71.08000
   -76.50000    -71.33000
   -76.00000    -71.67000
   -75.00000    -71.83000
   -74.33000    -72.17000
   -73.33000    -72.25000
   -73.00000    -72.58000
   -71.50000    -72.67000
   -70.00000    -72.58000
   -68.83000    -72.33000
   -68.50000    -71.92000
   -68.33000    -71.50000
   -68.50000    -71.00000
   -68.83000    -70.50000
   -69.33000    -70.00000
   -69.67000    -69.42000
   -70.33000    -68.83000
   -71.17000    -68.92000
   -71.67000    -69.08000
   -71.50000    -69.58000
   -71.00000    -70.08000
   -70.67000    -70.58000
   -71.00000    -70.83000
   -71.83000    -70.92000
   -73.00000    -71.00000
   -74.67000    -71.08000
   -76.17000    -71.08000
         NaN          NaN
   -76.17000    -70.58000
   -75.00000    -70.58000
   -74.00000    -70.50000
   -73.75000    -70.25000
   -73.67000    -69.92000
   -74.50000    -69.75000
   -75.75000    -70.00000
   -75.67000    -70.25000
   -76.17000    -70.58000
         NaN          NaN
   -64.33000    -64.67000
   -63.50000    -64.83000
   -63.00000    -64.58000
   -62.00000    -64.33000
   -62.50000    -64.00000
   -63.00000    -64.58000
   -63.50000    -64.25000
   -64.33000    -64.67000
         NaN          NaN
   -56.50000    -63.25000
   -56.00000    -63.50000
   -55.00000    -63.42000
   -55.83000    -63.00000
   -56.50000    -63.25000
         NaN          NaN
   -61.00000    -62.67000
   -60.33000    -62.75000
   -59.33000    -62.33000
   -58.67000    -62.25000
   -57.67000    -62.00000
   -58.83000    -62.00000
   -59.33000    -62.33000
   -60.33000    -62.50000
   -61.00000    -62.67000
         NaN          NaN
   -46.33000    -60.63000
   -45.00000    -60.70000
   -46.00000    -60.33000
   -46.33000    -60.63000
         NaN          NaN
   -80.08000      0.00000
   -80.50000     -0.33000
   -80.50000     -0.83000
   -80.92000     -1.00000
   -80.75000     -1.67000
   -80.75000     -2.17000
   -80.92000     -2.33000
   -80.58000     -2.50000
   -80.17000     -3.00000
   -80.08000     -2.50000
   -79.67000     -2.50000
   -79.83000     -2.83000
   -80.00000     -3.33000
   -80.33000     -3.50000
   -80.83000     -3.83000
   -81.33000     -4.25000
   -81.33000     -4.67000
   -81.17000     -5.17000
   -80.83000     -5.67000
   -81.17000     -6.00000
   -80.83000     -6.25000
   -80.33000     -6.50000
   -80.00000     -6.83000
   -79.67000     -7.25000
   -79.50000     -7.83000
   -79.00000     -8.17000
   -78.67000     -8.67000
   -78.50000     -9.17000
   -78.33000     -9.67000
   -78.17000    -10.17000
   -77.67000    -10.83000
   -77.50000    -11.33000
   -77.17000    -11.83000
   -77.00000    -12.17000
   -76.67000    -12.50000
   -76.50000    -13.00000
   -76.17000    -13.67000
   -76.25000    -14.17000
   -75.83000    -14.67000
   -75.50000    -15.00000
   -75.17000    -15.33000
   -74.50000    -15.75000
   -74.00000    -15.83000
   -73.50000    -16.25000
   -72.83000    -16.58000
   -72.50000    -16.67000
   -72.00000    -17.00000
   -71.50000    -17.25000
   -71.17000    -17.67000
   -70.83000    -17.83000
   -70.33000    -18.25000
   -70.33000    -18.75000
   -70.25000    -19.33000
   -70.08000    -20.00000
   -70.17000    -20.50000
   -70.17000    -21.00000
   -70.08000    -21.50000
   -70.17000    -22.00000
   -70.25000    -22.50000
   -70.50000    -23.00000
   -70.50000    -23.50000
   -70.50000    -24.00000
   -70.58000    -24.50000
   -70.50000    -25.00000
   -70.50000    -25.42000
   -70.75000    -25.75000
   -70.58000    -26.33000
   -70.92000    -27.00000
   -70.92000    -27.50000
   -71.17000    -28.00000
   -71.25000    -28.50000
   -71.50000    -29.00000
   -71.33000    -29.33000
   -71.25000    -30.00000
   -71.58000    -30.25000
   -71.67000    -30.75000
   -71.58000    -31.33000
   -71.50000    -31.83000
   -71.50000    -32.17000
   -71.33000    -32.50000
   -71.67000    -33.17000
   -71.58000    -33.67000
   -71.83000    -34.00000
   -71.92000    -34.50000
   -72.17000    -35.00000
   -72.50000    -35.50000
   -72.67000    -36.00000
   -72.83000    -36.50000
   -73.08000    -36.67000
   -73.08000    -37.17000
   -73.50000    -37.17000
   -73.67000    -37.75000
   -73.42000    -38.17000
   -73.42000    -38.58000
   -73.33000    -39.00000
   -73.25000    -39.50000
   -73.67000    -40.00000
   -73.67000    -40.58000
   -73.83000    -41.00000
   -73.75000    -41.42000
         NaN          NaN
   -73.75000    -41.42000
   -73.58000    -41.75000
   -73.17000    -41.83000
   -73.00000    -41.50000
   -72.50000    -41.67000
   -72.75000    -42.00000
   -72.50000    -42.17000
   -72.75000    -42.33000
   -72.75000    -43.00000
   -73.00000    -43.42000
   -72.83000    -43.75000
   -73.17000    -44.17000
   -73.00000    -44.42000
   -73.42000    -44.67000
   -73.33000    -45.00000
   -73.58000    -45.50000
   -73.67000    -45.17000
   -73.83000    -45.00000
   -73.58000    -44.67000
   -73.67000    -44.42000
   -73.50000    -44.17000
   -73.83000    -43.83000
   -74.25000    -44.17000
   -74.50000    -44.58000
   -74.33000    -45.00000
   -74.50000    -45.25000
   -74.67000    -45.58000
   -74.50000    -45.83000
   -75.00000    -45.92000
   -74.75000    -46.17000
   -75.50000    -46.58000
   -75.50000    -46.92000
   -75.00000    -46.67000
   -74.50000    -46.83000
   -74.00000    -46.83000
   -74.42000    -47.42000
   -74.50000    -47.83000
   -74.50000    -48.33000
   -74.92000    -47.75000
   -75.33000    -47.83000
   -75.42000    -48.17000
   -75.42000    -48.58000
   -75.58000    -49.17000
   -75.42000    -49.42000
   -75.50000    -49.83000
   -75.00000    -49.92000
   -75.33000    -50.17000
   -75.33000    -50.75000
   -74.50000    -50.00000
   -74.67000    -50.42000
   -74.50000    -50.75000
   -74.83000    -50.67000
   -75.00000    -51.17000
   -75.33000    -51.58000
   -74.50000    -51.33000
   -74.33000    -51.00000
   -74.17000    -51.50000
   -74.33000    -51.83000
   -75.00000    -51.75000
   -75.00000    -52.25000
   -74.50000    -52.42000
   -74.17000    -52.17000
   -74.00000    -52.58000
   -73.50000    -52.67000
   -73.50000    -52.92000
   -73.17000    -53.17000
   -72.50000    -53.42000
   -72.00000    -53.17000
   -71.50000    -52.75000
   -71.08000    -52.83000
   -71.33000    -53.17000
   -72.25000    -53.42000
   -72.00000    -53.67000
   -71.25000    -53.83000
   -70.92000    -53.75000
   -70.92000    -53.25000
   -70.75000    -52.75000
   -70.00000    -52.50000
   -69.58000    -52.50000
   -69.50000    -52.25000
   -69.00000    -52.25000
   -68.33000    -52.33000
   -68.83000    -51.83000
   -69.00000    -51.42000
   -69.17000    -51.00000
   -69.00000    -50.50000
   -68.50000    -50.17000
   -67.83000    -50.00000
   -67.67000    -49.50000
   -67.50000    -49.00000
   -67.00000    -48.67000
   -66.33000    -48.33000
   -65.83000    -48.00000
   -65.67000    -47.50000
   -65.75000    -47.17000
   -66.50000    -47.17000
   -67.00000    -46.83000
   -67.42000    -46.50000
   -67.50000    -46.00000
   -67.17000    -45.50000
         NaN          NaN
   -67.17000    -45.50000
   -66.83000    -45.25000
   -66.17000    -45.00000
   -65.58000    -45.00000
   -65.58000    -44.67000
   -65.17000    -44.50000
   -65.17000    -44.00000
   -65.25000    -43.67000
   -65.00000    -43.33000
   -64.33000    -43.00000
   -65.00000    -42.83000
   -64.50000    -42.50000
   -64.17000    -42.83000
   -63.67000    -42.83000
   -63.58000    -42.58000
   -63.75000    -42.08000
   -64.50000    -42.33000
   -65.00000    -42.08000
   -65.00000    -41.50000
   -65.17000    -41.00000
   -64.83000    -40.75000
   -64.33000    -41.00000
   -63.83000    -41.17000
   -63.00000    -41.17000
   -62.33000    -40.92000
   -62.25000    -40.58000
   -62.42000    -40.33000
   -62.17000    -39.83000
   -62.00000    -39.50000
   -62.33000    -39.17000
   -62.25000    -38.75000
   -62.00000    -39.00000
   -61.25000    -39.00000
   -60.50000    -38.92000
   -60.00000    -38.83000
   -59.33000    -38.75000
   -58.67000    -38.58000
   -58.17000    -38.42000
   -57.58000    -38.17000
   -57.42000    -37.75000
   -57.00000    -37.33000
   -56.67000    -36.83000
   -56.75000    -36.33000
   -57.17000    -36.25000
   -57.42000    -35.83000
   -57.17000    -35.33000
   -57.50000    -35.00000
   -58.33000    -34.67000
   -58.50000    -34.33000
   -58.33000    -34.00000
   -57.83000    -34.42000
   -57.17000    -34.42000
   -56.83000    -34.67000
   -56.25000    -34.83000
   -55.67000    -34.75000
   -55.00000    -34.83000
   -54.50000    -34.75000
   -54.00000    -34.50000
   -53.58000    -34.17000
   -53.50000    -33.83000
   -53.00000    -33.50000
   -52.58000    -33.00000
   -52.42000    -32.50000
   -52.00000    -32.17000
   -51.50000    -31.83000
   -51.00000    -31.50000
   -50.67000    -31.00000
   -50.33000    -30.50000
   -50.17000    -30.00000
   -49.83000    -29.50000
   -49.42000    -29.00000
   -49.00000    -28.67000
   -48.75000    -28.50000
   -48.58000    -28.00000
   -48.50000    -27.50000
   -48.58000    -27.00000
   -48.58000    -26.33000
   -48.58000    -25.83000
   -48.17000    -25.42000
   -47.75000    -25.00000
   -47.25000    -24.58000
   -46.83000    -24.17000
   -46.33000    -24.00000
   -45.75000    -23.67000
   -45.42000    -23.83000
   -45.00000    -23.33000
   -44.50000    -23.33000
   -44.67000    -23.00000
   -44.00000    -22.92000
   -43.50000    -23.00000
   -43.00000    -23.00000
   -42.50000    -22.92000
   -42.00000    -22.92000
   -42.00000    -22.50000
   -41.50000    -22.25000
   -41.00000    -22.00000
   -41.00000    -21.50000
   -40.83000    -21.00000
   -40.33000    -20.50000
   -40.17000    -20.00000
         NaN          NaN
   -40.17000    -20.00000
   -39.67000    -19.50000
   -39.58000    -19.00000
   -39.58000    -18.50000
   -39.50000    -18.00000
   -39.17000    -17.67000
   -39.17000    -17.17000
   -39.08000    -16.58000
   -38.92000    -16.00000
   -39.00000    -15.50000
   -39.00000    -15.00000
   -39.08000    -14.50000
   -39.00000    -14.00000
   -38.92000    -13.33000
   -38.42000    -13.00000
   -38.00000    -12.58000
   -37.58000    -12.00000
   -37.33000    -11.50000
   -37.00000    -11.00000
   -36.75000    -10.75000
   -36.25000    -10.42000
   -36.00000    -10.00000
   -35.58000     -9.58000
   -35.33000     -9.17000
   -35.08000     -8.67000
   -34.83000     -8.17000
   -34.75000     -7.50000
   -34.83000     -7.00000
   -35.00000     -6.42000
   -35.17000     -5.83000
   -35.42000     -5.25000
   -36.00000     -5.08000
   -36.50000     -5.17000
   -37.00000     -5.08000
   -37.33000     -4.75000
   -37.83000     -4.50000
   -38.17000     -4.17000
   -38.50000     -3.83000
   -39.00000     -3.50000
   -39.50000     -3.17000
   -40.00000     -2.83000
   -40.50000     -2.83000
   -41.00000     -3.00000
   -41.50000     -3.00000
   -42.00000     -2.75000
   -42.50000     -2.75000
   -43.00000     -2.50000
   -43.50000     -2.42000
   -44.00000     -2.67000
   -44.58000     -2.83000
   -44.42000     -2.33000
   -44.67000     -1.92000
   -44.83000     -1.50000
   -45.33000     -1.67000
   -45.50000     -1.33000
   -46.17000     -1.17000
   -46.67000     -1.00000
   -47.25000     -0.67000
   -47.83000     -0.67000
   -48.17000     -0.83000
   -48.50000     -1.58000
   -48.75000     -1.42000
   -48.58000     -1.00000
   -48.42000     -0.33000
   -49.00000     -0.17000
   -49.50000     -0.25000
   -50.00000     -0.17000
   -50.42000     -0.42000
   -50.42000     -1.00000
   -50.58000     -1.67000
   -50.83000     -1.00000
   -51.42000     -1.25000
   -51.33000     -0.67000
   -51.17000     -0.17000
   -50.75000      0.17000
   -50.42000      0.50000
   -50.00000      1.00000
   -49.92000      1.75000
   -50.50000      1.83000
   -50.67000      2.50000
   -51.00000      3.17000
   -51.00000      3.75000
   -51.50000      4.25000
   -51.83000      4.50000
   -52.33000      4.83000
   -52.75000      5.17000
   -53.25000      5.42000
   -53.67000      5.58000
   -54.00000      5.67000
   -54.50000      5.83000
   -55.00000      5.92000
   -55.50000      5.92000
   -56.00000      5.83000
   -56.50000      5.83000
   -57.08000      5.92000
   -57.33000      6.25000
   -57.67000      6.50000
   -58.17000      6.83000
   -58.58000      6.75000
   -58.50000      7.17000
         NaN          NaN
   -58.50000      7.17000
   -58.67000      7.58000
   -59.17000      7.92000
   -59.67000      8.25000
   -60.25000      8.58000
   -61.00000      8.42000
   -60.83000      9.00000
   -61.00000      9.50000
   -61.58000      9.67000
   -62.00000      9.83000
   -62.33000      9.75000
   -62.67000     10.17000
   -63.00000     10.50000
   -62.17000     10.67000
   -62.75000     10.67000
   -63.42000     10.67000
   -64.00000     10.67000
   -64.50000     10.25000
   -65.00000     10.08000
   -65.58000     10.17000
   -66.00000     10.33000
   -66.17000     10.58000
   -66.58000     10.58000
   -67.00000     10.50000
   -67.58000     10.50000
   -68.17000     10.42000
   -68.33000     10.75000
   -68.42000     11.17000
   -68.83000     11.42000
   -69.33000     11.50000
   -69.75000     11.50000
   -69.92000     12.17000
   -70.33000     11.92000
   -70.17000     11.50000
   -70.58000     11.25000
   -71.00000     11.08000
   -71.42000     10.92000
   -71.42000     10.33000
   -71.08000      9.75000
   -71.08000      9.17000
   -71.67000      9.00000
   -71.75000      9.42000
   -72.00000      9.75000
   -71.75000     10.25000
   -71.50000     10.58000
   -71.67000     11.00000
   -71.92000     11.50000
   -71.42000     11.67000
   -71.17000     12.08000
   -71.33000     12.33000
   -71.67000     12.42000
   -72.00000     12.17000
   -72.25000     11.83000
   -72.67000     11.67000
   -73.00000     11.42000
   -73.50000     11.17000
   -74.17000     11.25000
   -74.42000     10.92000
   -74.83000     11.00000
   -75.25000     10.83000
   -75.50000     10.50000
   -75.58000     10.00000
   -75.58000      9.50000
   -76.00000      9.42000
   -76.25000      9.00000
   -76.75000      8.58000
   -76.75000      7.83000
   -77.17000      8.33000
   -77.50000      8.67000
   -77.83000      9.00000
   -78.25000      9.33000
   -78.67000      9.42000
   -79.08000      9.58000
   -79.58000      9.58000
   -79.83000      9.25000
   -80.33000      9.08000
   -80.83000      8.92000
   -81.42000      8.75000
   -81.75000      9.00000
   -82.17000      9.00000
   -82.33000      9.42000
   -82.75000      9.67000
   -83.17000     10.00000
   -83.42000     10.42000
   -83.67000     10.83000
   -83.83000     11.25000
   -83.67000     11.67000
   -83.67000     12.17000
